State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Saharanpur,"Rampurmaniharan APMC",Onion,Onion,"Grade C",21/04/2026,1600,1600,1600
"Uttar Pradesh",Saharanpur,"Rampurmaniharan APMC","Green Chilli","Green Chilly","Grade C",21/04/2026,2800,2800,2800
"Uttar Pradesh",Saharanpur,"Rampurmaniharan APMC","Banana - Green","Banana - Green","Grade C",21/04/2026,1600,1600,1600
"Uttar Pradesh",Saharanpur,"Rampurmaniharan APMC","Bhindi(Ladies Finger)",Bhindi,"Grade C",21/04/2026,1700,1700,1700
"Uttar Pradesh",Saharanpur,"Rampurmaniharan APMC",Pumpkin,Pumpkin,"Grade C",21/04/2026,1000,1000,1000
Odisha,Kendrapara,"Kendrapara(Marshaghai) APMC",Cucumbar(Kheera),Cucumbar,"Grade A",21/04/2026,4000,4000,4000
Odisha,Kendrapara,"Kendrapara(Marshaghai) APMC",Brinjal,Round/Long,"Grade A",21/04/2026,3500,3500,3500
Odisha,Kendrapara,"Kendrapara(Marshaghai) APMC",Pumpkin,Pumpkin,"Grade B",21/04/2026,1500,1500,1500
Odisha,Khurda,"Damana Hat APMC","Bitter gourd",Other,"Grade B",21/04/2026,2250,2250,2250
Telangana,Mahbubnagar,"Mahabubnagar(Rythu Bazar) APMC","Bhindi(Ladies Finger)",Bhindi,Local,21/04/2026,3000,3000,3000
"Andhra Pradesh","East Godavari","Ravulapelem APMC",Banana,Bhushavali(Pacha),Local,21/04/2026,1400,1900,1700
"Uttar Pradesh",Bareilly,"Anwala APMC",Wheat,Other,FAQ,21/04/2026,2400,2400,2400
"Uttar Pradesh",Bareilly,"Anwala APMC",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,800,800,800
"Uttar Pradesh",Bareilly,"Anwala APMC",Onion,Onion,FAQ,21/04/2026,1200,1200,1200
"Uttar Pradesh",Bareilly,"Anwala APMC",Ridgeguard(Tori),Ridgeguard(Tori),FAQ,21/04/2026,1500,1500,1500
Telangana,Medak,"Siddipet(Rythu Bazar) APMC",Carrot,Carrot,"Grade A",21/04/2026,2500,3500,3000
Telangana,Medak,"Siddipet(Rythu Bazar) APMC","Bottle gourd","Bottle Gourd","Grade A",21/04/2026,600,1500,1000
Telangana,Medak,"Siddipet(Rythu Bazar) APMC",Colacasia,Colacasia,"Grade A",21/04/2026,3000,4000,3400
Kerala,Pathanamthitta,"Omalloor APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,800,800,800
Kerala,Pathanamthitta,"Omalloor APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,700,700,700
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC","Bitter gourd","Bitter Gourd",FAQ,21/04/2026,1500,2200,2000
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC",Cauliflower,Cauliflower,FAQ,21/04/2026,1500,2000,1800
Chandigarh,Chandigarh,"Chandigarh(Grain/Fruit) APMC",Brinjal,Brinjal,FAQ,21/04/2026,1000,1800,1600
"Uttar Pradesh",Mainpuri,"Bewar APMC",Potato,Other,FAQ,21/04/2026,300,300,300
"Uttar Pradesh",Agra,"Khairagarh APMC","Green Chilli","Green Chilly",FAQ,21/04/2026,1500,1600,1550
Odisha,Nayagarh,"Sarankul APMC",Cucumbar(Kheera),Cucumbar,"Grade Range-2",21/04/2026,3400,3600,3500
Tripura,Unokoti,Machmara,"Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,3200,3400,3300
Tripura,Unokoti,Machmara,Tomato,Local,FAQ,21/04/2026,2700,2900,2800
Assam,Kamrup,"Pamohi(Garchuk) APMC",Carrot,Carrot,FAQ,21/04/2026,2500,3000,2800
Assam,Kamrup,"Pamohi(Garchuk) APMC",Cucumbar(Kheera),Cucumber-Organic,FAQ,21/04/2026,2800,3500,3200
Assam,Kamrup,"Pamohi(Garchuk) APMC",Capsicum,Capsicum,FAQ,21/04/2026,5000,6000,5500
Assam,Kamrup,"Pamohi(Garchuk) APMC",Ginger(Green),"Green Ginger",FAQ,21/04/2026,6000,7000,6500
Assam,Kamrup,"Pamohi(Garchuk) APMC",Raddish,Raddish,FAQ,21/04/2026,1500,2200,2000
Assam,Kamrup,"Pamohi(Garchuk) APMC",Ridgeguard(Tori),Ridgeguard(Tori),FAQ,21/04/2026,2500,3500,3000
Assam,Kamrup,"Pamohi(Garchuk) APMC","Squash(Chappal Kadoo)","Squash(Chappal Kadoo)",FAQ,21/04/2026,2000,3000,2500
Assam,Kamrup,"Pamohi(Garchuk) APMC",Ashgourd,Ashgourd,FAQ,21/04/2026,2500,3000,2700
"Madhya Pradesh",Shivpuri,"Barad APMC",Wheat,Wheat,FAQ,21/04/2026,2185,2198,2198
"Madhya Pradesh",Jabalpur,"Paatan APMC",Wheat,Wheat,Non-FAQ,21/04/2026,2210,2400,2400
"Madhya Pradesh",Jabalpur,"Paatan APMC","Black Gram(Urd Beans)(Whole)",Urda/Urd,FAQ,21/04/2026,7670,7670,7670
Rajasthan,Jaipur,"Bassi APMC",Mustard,Other,Local,21/04/2026,5551,7031,6291
Rajasthan,Jaipur,"Bassi APMC","Bengal Gram(Gram)(Whole)",999,Local,21/04/2026,4800,5140,4970
"Madhya Pradesh",Ujjain,"Ujjain APMC",Wheat,Wheat,FAQ,21/04/2026,2100,2448,2440
"Madhya Pradesh",Indore,"Indore APMC",Soyabean,Soyabeen,FAQ,21/04/2026,4470,5585,5585
"Madhya Pradesh",Indore,"Indore APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,21/04/2026,5960,6395,6395
"Madhya Pradesh",Bhopal,"Bhopal APMC",Garlic,Garlic,FAQ,21/04/2026,1500,9150,3700
Chattisgarh,Rajnandgaon,"Rajnandgaon APMC",Beetroot,Beetroot,"Grade B",21/04/2026,2100,2500,2300
Chattisgarh,Rajnandgaon,"Rajnandgaon APMC",Pomegranate,Pomogranate,"Grade B",21/04/2026,15000,17500,16500
Chattisgarh,Rajnandgaon,"Rajnandgaon APMC","Little gourd(Kundru)","Little gourd (Kundru)","Grade B",21/04/2026,2100,2500,2300
Karnataka,Davangere,"Harappana Halli APMC",Jowar(Sorghum),"Jowar Hybrid",FAQ,21/04/2026,1721,1721,1721
"Madhya Pradesh",Khargone,"Khargone APMC",Wheat,Wheat,FAQ,21/04/2026,2300,2441,2441
"Madhya Pradesh",Khargone,"Khargone APMC",Wheat,Wheat,Non-FAQ,21/04/2026,2305,2330,2330
Telangana,Hyderabad,"Hyderabad (F&V) APMC",Cauliflower,Cauliflower,Medium,21/04/2026,1000,2500,2000
Telangana,Hyderabad,"Hyderabad (F&V) APMC",Cucumbar(Kheera),Cucumbar,Medium,21/04/2026,800,1200,1000
Telangana,Hyderabad,"Hyderabad (F&V) APMC","Tamarind Fruit","Tamarind Fruit","Grade Range-2",21/04/2026,8000,9200,9000
Telangana,Hyderabad,"Hyderabad (F&V) APMC","Dry Chillies","Dry Chillies","Grade Range-2",21/04/2026,7000,12000,10000
Telangana,Hyderabad,"Hyderabad (F&V) APMC","Cluster beans","Cluster Beans",Medium,21/04/2026,2000,3000,2500
"Madhya Pradesh",Mandsaur,"Mandsaur APMC",Groundnut,"Big (With Shell)",Non-FAQ,21/04/2026,7690,7690,7690
"Madhya Pradesh",Burhanpur,"Burhanpur APMC",Maize,Local,FAQ,21/04/2026,1565,1820,1800
"Madhya Pradesh",Morena,"Kailaras APMC",Wheat,Wheat,Non-FAQ,21/04/2026,2310,2315,2315
"Madhya Pradesh",Mandla,"Mandla APMC",Wheat,Wheat,FAQ,21/04/2026,2150,2150,2150
"Madhya Pradesh",Dhar,"Kukshi APMC",Wheat,Wheat,FAQ,21/04/2026,2100,2350,2300
"Madhya Pradesh",Ujjain,"Mahidpur APMC",Wheat,Wheat,FAQ,21/04/2026,2000,2392,2392
"Madhya Pradesh",Sehore,"Nasrullaganj APMC",Wheat,Wheat,FAQ,21/04/2026,2410,2420,2420
"Madhya Pradesh",Rajgarh,"Biaora APMC",Coriander(Leaves),Coriander,FAQ,21/04/2026,12350,14100,12350
"Madhya Pradesh",Rajgarh,"Biaora APMC","Tamarind Fruit",Tamarind,Non-FAQ,21/04/2026,4250,4300,4300
Meghalaya,"East Khasi Hills","Shillong APMC","Betal Leaves",Local,FAQ,21/04/2026,30000,40000,35000
"Madhya Pradesh",Raisen,"Bareli APMC",Wheat,Wheat,FAQ,21/04/2026,2350,2400,2400
"Madhya Pradesh",Indore,"Gautampura APMC",Garlic,Garlic,FAQ,21/04/2026,1500,2100,2100
"Madhya Pradesh",Jhabua,"Jhabua APMC",Wheat,Wheat,Non-FAQ,21/04/2026,2150,2150,2150
"Madhya Pradesh",Jhabua,"Jhabua APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,21/04/2026,5150,5160,5160
"Madhya Pradesh",Badwani,"Badwani APMC",Maize,Yellow,FAQ,21/04/2026,1350,1350,1350
"Madhya Pradesh",Badwani,"Khetia APMC",Groundnut,Bold,FAQ,21/04/2026,8700,8700,8700
Chattisgarh,Jashpur,"Pathalgaon APMC",Paddy(Common),1001,Non-FAQ,21/04/2026,1800,1800,1800
"Madhya Pradesh",Dhar,"Gandhwani APMC","Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,21/04/2026,5100,5100,5100
"Madhya Pradesh",Mandsaur,"Daloda APMC",Asgand,"Asafoetida leaf",FAQ,21/04/2026,600,600,600
Telangana,Karimnagar,"Manakodur APMC",Paddy(Common),MTU-1010,FAQ,21/04/2026,2389,2389,2389
Kerala,Kottayam,"Kattampak  VFPCK APMC",Snakeguard,Snakeguard,"Grade A",21/04/2026,2000,2200,2100
Kerala,Ernakulam,"Vengola  VFPCK APMC",Pineapple,"Pine Apple","Grade B",21/04/2026,1800,2900,2400
Kerala,Thirssur,"Varandarappilly  VFPCK APMC",Banana,"Nendra Bale","Grade A",21/04/2026,2800,4000,3500
Kerala,Thirssur,"Varandarappilly  VFPCK APMC",Banana,Palayamthodan,"Grade A",21/04/2026,1000,1600,1300
Kerala,Thirssur,"Marottichal  VFPCK APMC",Banana,Palayamthodan,"Grade A",21/04/2026,800,1800,1200
Kerala,Malappuram,"Kodakkad  VFPCK APMC",Banana,"Nendra Bale",Local,21/04/2026,2300,2500,2400
Telangana,Mahbubnagar,"Badepalli APMC","Castor Seed","Castor seed",Local,21/04/2026,5989,6375,6249
"West Bengal","Dakshin Dinajpur","Balurghat APMC",Potato,Local,FAQ,21/04/2026,510,540,530
Haryana,Kurukshetra,"Ladwa APMC",Grapes,Green,Medium,21/04/2026,15000,19000,17000
Haryana,Kurukshetra,"Ladwa APMC",Pomegranate,Pomogranate,Medium,21/04/2026,20000,22000,22000
Haryana,Kurukshetra,"Ladwa APMC",Potato,Potato,Medium,21/04/2026,800,900,800
Haryana,Kurukshetra,"Ladwa APMC",Pineapple,"Pine Apple",Medium,21/04/2026,4500,5000,5000
Haryana,Kurukshetra,"Pehowa APMC",Potato,Other,Local,21/04/2026,350,450,400
Haryana,Kurukshetra,"Pehowa APMC",Onion,Other,Medium,21/04/2026,1300,1500,1400
Haryana,Kurukshetra,"Shahabad APMC",Chikoos(Sapota),Sapota,Medium,21/04/2026,2200,3485,2800
Haryana,Kurukshetra,"Shahabad APMC",Carrot,Carrot,Medium,21/04/2026,2000,2000,2000
Haryana,Kurukshetra,"Shahabad APMC",Spinach,Spinach,Medium,21/04/2026,2000,2000,2000
Haryana,Kurukshetra,"Shahabad APMC",Tinda,Tinda,Medium,21/04/2026,3500,4000,3700
Haryana,Kurukshetra,"Shahabad APMC",Pomegranate,Pomogranate,Medium,21/04/2026,8000,12500,9000
Haryana,Kurukshetra,"Shahabad APMC",Banana,Medium,Medium,21/04/2026,2300,2925,2700
Haryana,Kurukshetra,"Shahabad APMC",Guava,Guava,Medium,21/04/2026,5000,6000,5500
Kerala,Kozhikode(Calicut),"Vengeri(Kozhikode) APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,1500,1800,1800
Kerala,Ernakulam,"Ernakulam APMC",Banana,Palayamthodan,Medium,21/04/2026,2800,3300,3000
Kerala,Ernakulam,"Ernakulam APMC",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,1900,2500,2200
Kerala,Ernakulam,"Aluva APMC","Banana - Green","Banana - Green",FAQ,21/04/2026,3600,3800,3700
Kerala,Ernakulam,"Aluva APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,3000,5000,4000
Kerala,Ernakulam,"Aluva APMC","Green Chilli","Green Chilly",FAQ,21/04/2026,2000,4000,3000
Kerala,Ernakulam,"Aluva APMC",Potato,Potato,FAQ,21/04/2026,2000,3000,2500
Kerala,Ernakulam,"Aluva APMC",Cabbage,Cabbage,FAQ,21/04/2026,2000,3000,2500
Kerala,Ernakulam,"Aluva APMC",Cowpea(Veg),"Cowpea (Veg)",FAQ,21/04/2026,3000,4000,3500
Kerala,Ernakulam,"Aluva APMC",Cauliflower,Cauliflower,FAQ,21/04/2026,3000,4000,3500
Kerala,Kannur,"Thalasserry APMC",Potato,Other,FAQ,21/04/2026,2000,2800,2200
Kerala,Kannur,"Thalasserry APMC",Tomato,Other,FAQ,21/04/2026,2800,3500,3000
Odisha,Bargarh,"Attabira APMC","Water Melon",Other,Local,21/04/2026,1000,1400,1200
Odisha,Bolangir,"Kantabaji APMC",Tomato,Other,"Grade B",21/04/2026,950,950,950
Uttarakhand,Dehradoon,"Dehradoon APMC",Cauliflower,Other,FAQ,21/04/2026,2000,3500,2500
Uttarakhand,Dehradoon,"Dehradoon APMC","Water Melon","Water Melon","Grade B",21/04/2026,800,1400,1200
Uttarakhand,Dehradoon,"Dehradoon APMC",Papaya,Other,"Grade B",21/04/2026,1500,2500,2000
Uttarakhand,Dehradoon,"Dehradoon APMC",Potato,Other,FAQ,21/04/2026,400,650,550
Uttarakhand,Dehradoon,"Dehradoon APMC","Bottle gourd",Other,"Grade B",21/04/2026,500,800,650
"Himachal Pradesh",Kangra,"SMY Jwalaji",Tomato,Other,FAQ,21/04/2026,3600,4000,3800
Telangana,Hyderabad,"Gaddiannaram APMC","French Beans(Frasbean)",Other,Medium,21/04/2026,3000,5000,4000
Telangana,Hyderabad,"Gaddiannaram APMC","Bottle gourd","Bottle Gourd",Medium,21/04/2026,600,1000,800
Telangana,Hyderabad,"Gaddiannaram APMC",Beetroot,Beetroot,Medium,21/04/2026,1000,1500,1200
Telangana,Hyderabad,"Gaddiannaram APMC",Tomato,Tomato,Medium,21/04/2026,1200,2000,1600
Telangana,Hyderabad,"Gaddiannaram APMC","Green Chilli","Green Chilly",Medium,21/04/2026,1500,2500,2000
Telangana,Hyderabad,"Gaddiannaram APMC","Mousambi(Sweet Lime)",Mousambi,Medium,21/04/2026,1400,6000,1700
Telangana,Hyderabad,"Gaddiannaram APMC",Grapes,Green,Medium,21/04/2026,2500,8750,5000
"Himachal Pradesh",Chamba,"PMY Chamba",Cucumbar(Kheera),Cucumbar,Medium,21/04/2026,1000,1500,1250
"Himachal Pradesh",Chamba,"PMY Chamba","Bottle gourd","Bottle Gourd",Medium,21/04/2026,2000,2200,2100
"Himachal Pradesh",Chamba,"PMY Chamba",Tomato,Tomato,Medium,21/04/2026,4000,4500,4250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Green Chilli","Green Chilly",FAQ,21/04/2026,2500,3000,2750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Mousambi(Sweet Lime)",Mousambi,Medium,21/04/2026,5000,5500,5250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Brinjal,Brinjal,FAQ,21/04/2026,2500,2700,2600
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Cauliflower,Cauliflower,FAQ,21/04/2026,3000,4000,3500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Beetroot,Beetroot,FAQ,21/04/2026,2400,2600,2500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Field Pea","Field Pea",FAQ,21/04/2026,5500,7500,6500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Indian Beans(Seam)",Other,FAQ,21/04/2026,2200,2300,2250
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Ginger(Green),Other,"Grade B",21/04/2026,8000,9000,8500
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Apple,Apple,"Grade B",21/04/2026,14000,16000,15000
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Carrot,Other,"Grade B",21/04/2026,2500,3000,2750
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Brinjal,Round/Long,"Grade B",21/04/2026,3000,3500,3250
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Garlic,Garlic,"Grade Range-2",21/04/2026,9000,10000,9500
"Himachal Pradesh",Hamirpur,"PMY Hamirpur","Peas Wet","Peas Wet","Grade B",21/04/2026,8000,9000,8500
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Cucumbar(Kheera),Cucumbar,"Grade B",21/04/2026,700,1200,1000
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Coriander(Leaves),Other,"Grade B",21/04/2026,6000,7000,6500
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Spinach,Spinach,"Grade B",21/04/2026,4000,4000,4000
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Grapes,Green,"Grade B",21/04/2026,14000,15000,14500
"Himachal Pradesh",Kullu,"SMY Bhuntar",Tomato,Other,FAQ,21/04/2026,3800,4000,3900
"Himachal Pradesh",Kullu,"SMY Bhuntar","Bottle gourd",Other,FAQ,21/04/2026,1800,2000,1900
"Himachal Pradesh",Kullu,"SMY Bhuntar",Cucumbar(Kheera),Other,FAQ,21/04/2026,1200,2500,1800
"Himachal Pradesh",Kullu,"SMY Bhuntar","Bhindi(Ladies Finger)",Other,FAQ,21/04/2026,3500,3800,3700
"Himachal Pradesh",Kullu,"SMY Bhuntar","Peas Wet",Other,FAQ,21/04/2026,3000,5800,5000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Cabbage,Other,FAQ,21/04/2026,1000,1200,1100
"Himachal Pradesh",Kullu,"SMY Bhuntar","Squash(Chappal Kadoo)",Other,FAQ,21/04/2026,1500,2000,1800
"Himachal Pradesh",Kullu,"SMY Bhuntar",Pumpkin,Other,FAQ,21/04/2026,3200,3600,3400
"Himachal Pradesh",Mandi,"SMY Dhanotu",Cabbage,Cabbage,FAQ,21/04/2026,700,1000,850
"Himachal Pradesh",Mandi,"SMY Dhanotu",Lemon,Other,FAQ,21/04/2026,18000,22000,20000
"Himachal Pradesh",Mandi,"SMY Dhanotu","Bitter gourd","Bitter Gourd",FAQ,21/04/2026,2500,3000,2700
"Himachal Pradesh",Mandi,"SMY Dhanotu","Green Chilli","Green Chilly",FAQ,21/04/2026,3500,5000,4200
"Himachal Pradesh",Mandi,"SMY Dhanotu","Squash(Chappal Kadoo)",Other,FAQ,21/04/2026,2000,2500,2200
"Himachal Pradesh",Mandi,"SMY Dhanotu",Onion,Onion,FAQ,21/04/2026,1600,1800,1700
"Himachal Pradesh",Mandi,"SMY Dhanotu",Potato,Potato,FAQ,21/04/2026,500,700,600
"Himachal Pradesh",Mandi,"SMY Dhanotu","Bottle gourd","Bottle Gourd",FAQ,21/04/2026,1000,1500,1200
"Himachal Pradesh",Mandi,"SMY Dhanotu",Raddish,Raddish,FAQ,21/04/2026,1200,1400,1300
"Himachal Pradesh",Kangra,"SMY Palampur","Water Melon","Water Melon",Medium,21/04/2026,1800,2000,1900
"Himachal Pradesh",Kangra,"SMY Palampur",Cabbage,Cabbage,FAQ,21/04/2026,1200,1300,1250
"Himachal Pradesh",Kangra,"SMY Palampur",Pumpkin,Pumpkin,FAQ,21/04/2026,1500,2000,1800
"Himachal Pradesh",Kangra,"SMY Palampur",Mango,Safeda,Medium,21/04/2026,11000,12000,11500
"Himachal Pradesh",Kangra,"SMY Palampur",Cauliflower,Cauliflower,FAQ,21/04/2026,4000,4500,4200
"Himachal Pradesh",Kangra,"SMY Palampur","French Beans(Frasbean)",Other,FAQ,21/04/2026,4000,4500,4200
Kerala,Kasargod,"Kasargod APMC",Copra,Copra,Local,21/04/2026,16500,17000,16800
Kerala,Kasargod,"Kasargod APMC","Black pepper",Malabar,Local,21/04/2026,60000,60200,60100
Kerala,Kasargod,"Kasargod APMC",Cucumbar(Kheera),Cucumbar,Local,21/04/2026,2400,2600,2500
Kerala,Kasargod,"Kasargod APMC",Banana,"Nendra Bale",Local,21/04/2026,3400,3600,3500
Rajasthan,Jalore,"Jalore APMC",Tomato,Tomato,Local,21/04/2026,1500,2000,1700
Rajasthan,Jalore,"Jalore APMC",Cauliflower,Cauliflower,Local,21/04/2026,3000,3500,3300
Gujarat,Amreli,"Amreli APMC",Wheat,"Rajasthan Tukdi",FAQ,21/04/2026,1875,2875,2400
Gujarat,Amreli,"Amreli APMC","Sesamum(Sesame,Gingelly,Til)",Black,FAQ,21/04/2026,7500,18000,16975
Gujarat,Amreli,"Amreli APMC","Foxtail Millet(Navane)","Navane Hybrid",FAQ,21/04/2026,2000,2000,2000
Odisha,Bargarh,"Padampur APMC",Cauliflower,Cauliflower,"Grade A",21/04/2026,1800,2000,1900
Odisha,Nuapada,"Khariar Road APMC","Bitter gourd",Other,FAQ,21/04/2026,6000,6000,6000
Odisha,Nuapada,"Khariar Road APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,5000,5000,5000
Odisha,Nuapada,"Khariar Road APMC",Carrot,Other,FAQ,21/04/2026,4000,4000,4000
Odisha,Nuapada,"Khariar Road APMC",Drumstick,Other,FAQ,21/04/2026,6000,6000,6000
"West Bengal",Howrah,"Ramkrishanpur(Howrah) APMC",Brinjal,Brinjal,FAQ,21/04/2026,4200,4800,4500
"West Bengal",Howrah,"Ramkrishanpur(Howrah) APMC","Green Gram Dal(Moong Dal)","Green Gram Dal",FAQ,21/04/2026,10800,11200,11000
"West Bengal",Howrah,"Ramkrishanpur(Howrah) APMC",Onion,Nasik,FAQ,21/04/2026,1600,2300,2000
"West Bengal",Howrah,"Ramkrishanpur(Howrah) APMC",Potato,Jyoti,FAQ,21/04/2026,620,660,640
Punjab,Mohali,"Lalru APMC",Coriander(Leaves),Other,Local,21/04/2026,1900,1900,1900
Punjab,Mohali,"Lalru APMC",Tomato,Other,Local,21/04/2026,1800,1800,1800
Uttarakhand,Haridwar,"Manglaur APMC","Bottle gourd",Other,Large,21/04/2026,500,800,600
Uttarakhand,Dehradoon,"Rishikesh APMC",Tomato,Other,Medium,21/04/2026,2000,3000,2550
Uttarakhand,Dehradoon,"Vikasnagar APMC",Onion,Other,Medium,21/04/2026,1200,1200,1200
Telangana,Nalgonda,"Venkateswarnagar APMC","Bottle gourd","Bottle Gourd",Local,21/04/2026,600,1000,800
Telangana,Nalgonda,"Venkateswarnagar APMC",Cabbage,Cabbage,Medium,21/04/2026,800,1200,1000
"Himachal Pradesh",Una,"SMY Takarla",Capsicum,Capsicum,FAQ,21/04/2026,2500,3500,3000
"Himachal Pradesh",Una,"SMY Takarla","Green Chilli","Green Chilly",FAQ,21/04/2026,3000,4000,3500
Telangana,Hyderabad,"Gudimalkapur APMC",Cucumbar(Kheera),Cucumbar,"Grade B",21/04/2026,400,800,600
Telangana,Hyderabad,"Gudimalkapur APMC",Snakeguard,Snakeguard,"Grade B",21/04/2026,1000,1000,1000
Telangana,Hyderabad,"Gudimalkapur APMC","Bhindi(Ladies Finger)",Bhindi,"Grade B",21/04/2026,1400,2200,1600
Telangana,Hyderabad,"Gudimalkapur APMC","Sweet Potato","Sweet Potato","Grade B",21/04/2026,800,1200,1000
Telangana,Hyderabad,"Gudimalkapur APMC",Cauliflower,Cauliflower,"Grade B",21/04/2026,800,2000,1200
Telangana,Hyderabad,"Gudimalkapur APMC",Ridgeguard(Tori),Ridgeguard(Tori),"Grade B",21/04/2026,1600,2200,1800
Telangana,Hyderabad,"Gudimalkapur APMC","Banana - Green","Banana - Green","Grade B",21/04/2026,1000,2000,1500
Telangana,Hyderabad,"Gudimalkapur APMC",Raddish,Raddish,"Grade B",21/04/2026,600,1200,900
Haryana,Sonipat,"Gohana APMC","Water Melon",Other,Medium,21/04/2026,1200,2000,1500
Haryana,Sonipat,"Gohana APMC",Tomato,Tomato,Medium,21/04/2026,1500,2000,1800
Haryana,Sonipat,"Gohana APMC","Bitter gourd",Other,Medium,21/04/2026,2000,2500,2200
Haryana,Sonipat,"Gohana APMC",Mango,Other,Medium,21/04/2026,6000,10000,8000
"Arunachal Pradesh","Lower Subansiri","Ziro APMC",Cowpea(Lobia/Karamani),Jawari/Local,Local,21/04/2026,3000,3000,3000
"Arunachal Pradesh","Lower Subansiri","Ziro APMC","Green Chilli",Other,Local,21/04/2026,5000,5000,5000
Haryana,Gurgaon,"Sohna APMC",Cucumbar(Kheera),Cucumbar,Local,21/04/2026,800,1000,1000
Haryana,Gurgaon,"Sohna APMC","Bhindi(Ladies Finger)",Bhindi,Local,21/04/2026,2000,4000,3000
Haryana,Gurgaon,"Sohna APMC",Potato,Potato,Local,21/04/2026,800,1000,1000
Haryana,Gurgaon,"Sohna APMC",Tomato,Tomato,Local,21/04/2026,1200,1500,1300
Haryana,Gurgaon,"Sohna APMC",Pumpkin,Pumpkin,Local,21/04/2026,500,1000,800
Haryana,Hissar,"Hansi APMC",Chikoos(Sapota),Other,"Grade Range-2",21/04/2026,3000,3500,3250
Haryana,Hissar,"Hansi APMC","Bottle gourd",Other,"Grade Range-1",21/04/2026,700,800,750
Haryana,Hissar,"Hansi APMC",Cabbage,Other,"Grade Range-1",21/04/2026,400,500,450
Haryana,Hissar,"Hansi APMC",Potato,Other,"Grade Range-1",21/04/2026,600,3000,700
Haryana,Hissar,"Hansi APMC",Pumpkin,Other,"Grade Range-1",21/04/2026,700,800,750
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Beetroot,Beetroot,Medium,21/04/2026,2000,3000,2500
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Ridgeguard(Tori),Other,Medium,21/04/2026,1000,2500,1750
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC","Bottle gourd","Bottle Gourd",Medium,21/04/2026,500,1000,750
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Brinjal,Brinjal,Medium,21/04/2026,1000,1500,1250
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Onion,Other,Medium,21/04/2026,300,1000,650
Odisha,Jharsuguda,"Jharsuguda APMC",Ginger(Green),Other,"Grade A",21/04/2026,5000,5000,5000
Odisha,Jharsuguda,"Jharsuguda APMC",Tomato,Other,"Grade A",21/04/2026,1500,2000,1500
Gujarat,Sabarkantha,"Modasa APMC",Maize,"Hybrid Red (Cattle Feed)",Non-FAQ,21/04/2026,1725,1950,1950
Gujarat,Sabarkantha,"Modasa APMC","Castor Seed","Castor seed",Local,21/04/2026,4350,5750,5750
Punjab,Gurdaspur,"Quadian APMC",Guava,Other,"Grade A",21/04/2026,4500,4700,4600
Punjab,Gurdaspur,"Quadian APMC",Apple,Other,"Grade A",21/04/2026,6500,6700,6600
Punjab,Gurdaspur,"Quadian APMC",Brinjal,Other,"Grade A",21/04/2026,1500,1700,1600
Punjab,Gurdaspur,"Quadian APMC",Banana,Other,"Grade A",21/04/2026,3000,3200,3100
Punjab,Gurdaspur,"Quadian APMC",Cabbage,Other,"Grade A",21/04/2026,350,450,400
Punjab,Gurdaspur,"Quadian APMC",Capsicum,Other,"Grade A",21/04/2026,1800,1950,1900
Punjab,Gurdaspur,"Quadian APMC",Papaya,Other,"Grade A",21/04/2026,3200,3400,3300
